mLL,ptLL,etmiss,mtw,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
88.6253,48.6362,35.7143,61.7534,69.1337,-0.0882525,69.4031,-0.807014,1,11,51.177,1.23945,95.7844,-2.64462,-1,11,24.4153,-0.990121,37.3932,2.80438,-1,11,1
92.8623,19.8719,51.4482,106.138,54.9031,1.1558,95.8434,0.590685,1,13,52.8228,-0.971643,79.782,-2.88563,1,11,41.0855,-0.669576,50.6448,-0.0899666,-1,11,1
86.1995,43.6373,64.3741,63.0014,61.7235,-1.87557,206.088,-0.74598,1,13,57.2631,-0.149855,57.9073,-0.0128808,-1,13,30.3646,-1.21263,55.5633,1.67947,-1,13,1
87.6251,36.2932,53.0571,87.775,40.1918,-1.03245,63.585,0.208109,1,13,38.0415,0.249234,39.2293,2.38634,-1,13,37.2213,1.22967,69.0917,0.413316,1,13,1
90.3724,37.9601,74.4447,94.9709,68.2062,-1.47296,156.58,-0.133975,-1,13,58.6365,-0.911543,84.7316,-2.23881,-1,11,35.7361,-0.340551,37.8285,1.57683,1,11,1
91.2565,6.11648,50.9279,56.6921,45.5035,1.36321,94.7507,-2.63774,1,13,45.2516,-1.91048,156.215,0.783919,1,13,40.2453,-1.16649,70.8753,-2.44004,-1,13,1
87.8337,86.0519,59.3558,40.7096,53.8971,1.55244,132.983,2.78837,-1,11,49.4184,0.336765,52.2472,1.61419,1,11,32.9642,0.084007,33.0806,-1.50618,-1,11,1
93.081,213.587,43.5212,68.6955,182.234,2.03141,706.698,-2.7358,1,11,50.7418,2.0062,192.046,-1.72576,-1,11,27.1451,2.01386,103.5,3.11359,1,11,1
91.5786,96.4684,32.9467,78.9737,90.2396,0.471886,100.475,1.03963,1,11,79.012,0.687471,98.4303,-1.7477,-1,13,44.5796,-0.11901,44.8958,3.11801,1,13,1
86.6083,196.796,68.3935,58.6851,177.704,1.23224,330.577,2.79743,-1,11,68.0229,1.44106,151.753,-3.11118,-1,13,32.6091,1.81131,102.423,1.77955,1,11,1
93.253,32.6384,61.5759,69.1041,61.4365,0.0616191,61.5531,0.294122,-1,11,32.8677,-0.582851,38.6103,-2.49442,1,11,24.6422,-1.93582,87.1595,0.869041,-1,11,1
82.592,73.8033,89.5421,94.1587,40.3661,-2.15437,176.369,-2.11653,-1,11,39.7999,-0.458246,44.0523,-2.91875,1,11,30.3936,-2.25373,146.318,2.40548,1,11,1
92.9348,65.6489,57.5246,102.794,56.669,-0.876016,79.8396,0.583893,1,13,33.8058,0.900348,48.4588,1.81791,-1,11,32.708,-1.36179,68.0222,1.49498,1,11,1
91.6992,330.464,88.8241,49.6028,238.227,-1.16072,417.552,-1.35725,1,11,229.011,-1.15949,400.994,1.61216,1,13,110.811,-0.870376,155.501,2.1146,-1,13,1
90.4862,35.2335,72.9114,144.429,81.4175,0.653751,99.4446,-2.2149,-1,13,48.6956,-1.22472,90.0153,3.06424,-1,13,39.1144,-0.307361,40.9767,-0.875245,1,13,1
89.3458,52.6414,51.4059,81.0677,66.6571,-0.78667,88.3684,2.81644,-1,13,34.8963,-1.21855,64.1734,-1.22571,1,13,31.9619,-0.141421,32.2822,2.93685,-1,13,1
91.1501,134.922,95.1649,60.4446,130.981,-1.15132,227.813,-2.21941,-1,11,91.8255,-0.406977,99.5356,-1.48447,-1,11,30.6189,-0.837715,42.0057,2.50673,1,11,1
89.1215,78.0854,45.0603,131.324,122.573,-0.0984243,123.167,-3.02295,-1,13,58.938,-0.161093,59.7044,-0.602506,-1,11,22.076,-2.19122,99.9813,-1.21024,1,11,1
90.1036,47.1828,45.7062,108.249,126.921,-1.34444,259.981,1.08854,-1,11,38.863,-0.728875,49.6514,0.402762,1,13,35.3886,-2.40134,196.912,2.16985,-1,13,1
91.4533,110.894,62.158,119.247,85.3744,-0.629679,102.866,2.19179,1,11,57.9439,-2.40847,324.684,-0.105891,1,11,41.4917,-1.7115,118.622,-3.00308,-1,11,1
92.5459,261.274,62.6226,94.1165,190.691,-0.330253,201.185,2.44437,-1,11,76.7929,0.261593,79.4354,2.92246,1,11,44.4116,2.09053,182.371,-2.02957,-1,11,1
92.6415,112.703,51.0716,32.2523,117.765,-0.177917,119.634,2.15062,1,11,91.2301,0.62978,109.928,-3.01748,-1,13,27.6158,-0.391366,29.7579,-2.26062,-1,11,1
86.3575,38.1567,112.167,72.5006,103.458,2.13563,443.866,2.06464,1,13,57.2277,1.26587,109.539,-2.55043,1,11,33.8273,1.82561,107.701,1.29032,-1,11,1
89.503,97.4188,61.3227,64.0777,92.6991,0.824234,126.011,0.0187976,-1,13,68.1259,-0.273418,70.6883,-1.64646,1,11,40.9699,-1.59214,104.837,-2.61318,-1,11,1
86.5331,35.4442,33.286,95.2354,69.823,1.88023,234.172,-2.44493,-1,13,53.879,0.811116,72.5961,1.3796,-1,11,28.7061,1.87549,95.8392,-1.11636,1,11,1
92.7199,17.2593,62.6335,99.7968,50.0884,-0.417724,54.5223,-1.08606,-1,11,43.8566,-0.240457,45.1306,2.40065,1,11,43.6846,-2.24306,208.119,1.94266,1,13,1
89.9447,64.8766,42.8514,98.1671,69.2795,-0.13355,69.8983,0.992815,1,13,58.7708,2.17591,262.227,-1.66372,1,11,40.1586,-0.472274,44.7212,-0.985121,-1,13,1
95.0839,34.6562,55.0817,79.5449,55.75,2.05316,220.793,-0.572322,1,13,44.7189,2.29619,224.419,-3.04344,-1,13,32.4649,-0.111547,32.6672,-2.80793,1,13,1
94.6406,31.529,42.3628,76.1706,64.5763,1.29286,126.495,-2.47068,1,11,39.0178,-1.31936,78.198,2.08398,-1,11,33.0662,1.73118,96.2956,0.647226,-1,11,1
86.5988,34.1906,86.1696,76.1335,60.8564,-2.03183,236.096,1.84042,1,13,53.5075,-1.35849,110.957,-2.28885,-1,13,22.7051,0.0551219,22.7399,1.28177,1,13,1
93.2583,82.2219,69.2914,108.316,53.4527,-1.88373,179.868,-0.229138,-1,11,46.0688,-0.496089,51.8549,0.971666,1,11,43.8175,-0.0401472,43.8528,0.576144,-1,11,1
91.5535,91.2564,37.0286,42.7328,82.9823,0.592467,97.9775,-0.974269,-1,13,24.5101,0.699646,30.7579,2.88894,1,13,22.6848,-0.962298,34.0242,-2.29627,1,13,1
93.3173,4.10023,47.2095,106.056,60.7454,2.29791,305.361,-3.11572,-1,13,46.5888,1.38687,99.0519,-0.779801,1,13,42.8616,1.98007,158.187,2.40003,-1,13,1
100.117,44.5268,77.2947,93.9699,72.6943,2.39816,403.229,-2.24025,-1,13,33.7632,1.8804,113.253,1.34109,1,13,28.5607,-2.17598,127.442,-2.42774,1,11,1
82.2978,61.7208,72.6312,117.635,109,-0.315571,114.473,-2.94283,1,11,53.9961,1.04707,86.4005,-2.56986,1,13,47.3815,0.703532,59.5992,1.87531,-1,13,1
92.8893,74.4438,64.6222,67.3072,74.6228,-0.785068,98.8247,1.80917,-1,11,44.1241,-0.639944,53.4716,-0.0660088,1,11,24.0265,-2.39588,132.974,-0.0606657,1,11,1
90.9597,21.1926,43.9582,49.2087,46.4204,1.09885,77.3824,2.60358,-1,11,27.2283,-0.378554,29.2027,-0.791513,1,11,21.2509,-0.528469,24.2883,-1.85855,1,13,1
91.4891,33.2717,38.0912,67.7884,54.6751,0.119581,55.0666,-1.46653,1,13,37.5422,2.34361,197.374,0.691822,1,13,25.6878,1.47868,59.2757,1.23574,-1,13,1
92.3109,136.7,66.2131,79.0762,121.045,-0.784999,160.295,2.11313,1,13,49.3021,1.22457,91.125,1.59532,1,13,36.6647,-1.49545,85.8965,-2.90726,-1,13,1
92.3083,297.174,80.4941,65.124,174.293,2.09448,718.471,0.0734131,-1,13,136.304,1.97105,498.707,-0.521325,1,13,74.8314,-0.324879,78.8154,1.57109,-1,13,1
93.5341,141.753,55.3462,79.4409,205.757,-1.34393,421.278,-0.0515865,1,13,121.326,-1.22981,225.237,3.0323,-1,13,36.1959,-2.15442,158.155,1.94254,1,13,1
86.8911,40.7972,59.9112,76.7486,50.2426,1.85424,164.379,1.66845,1,13,38.2302,1.02817,60.2817,-2.39506,-1,13,28.7429,-2.01843,110.076,1.18431,1,11,1
87.8176,18.2841,128.785,91.0396,99.9664,-0.864606,139.717,-2.33048,1,13,42.0913,-0.163558,42.6556,-0.29662,1,11,28.3589,-1.63444,75.4582,2.49376,-1,11,1
90.1168,86.8814,38.6535,86.1321,89.1484,0.211457,91.1489,2.69235,1,11,68.8279,-0.921598,100.185,-1.20586,1,11,35.8844,0.36745,38.3343,0.0514273,-1,11,1
87.7258,164.486,34.8286,79.9049,114.481,-1.44402,256.075,-1.4281,-1,13,111.619,-1.02689,175.827,1.5967,1,13,71.734,-1.34807,147.404,-0.423055,1,13,1
91.0161,68.8026,30.5432,51.5455,62.4838,-1.27283,120.312,-0.73741,-1,13,61.8618,0.559444,71.7977,2.39291,1,13,36.2935,-0.135943,36.6296,-2.41593,1,13,1
91.7288,48.5268,41.451,65.6477,66.5988,-2.18175,298.851,-0.556372,-1,13,43.6013,-2.05355,172.744,2.77799,-1,11,32.8593,-1.55881,81.5492,-2.93394,1,13,1
87.3238,36.0801,124.045,82.0073,64.7436,1.47811,149.322,-1.70228,-1,13,38.669,-0.80247,51.8024,0.695059,-1,13,28.8308,1.17659,51.1981,1.51967,1,13,1
85.1981,33.8354,38.8701,70.858,55.6699,-0.938657,82.0491,-0.702052,1,13,35.1844,-1.18409,62.8697,-0.456917,-1,11,34.3765,-0.548421,39.6772,1.82902,-1,13,1
82.4109,49.8121,45.8351,96.8423,60.1978,0.589589,70.9673,1.07571,-1,11,51.1232,-1.89351,173.645,1.52073,-1,13,44.9763,-1.76565,135.299,-0.537834,1,13,1
89.1551,87.1234,60.4828,38.8015,74.1908,-0.501898,83.733,-2.60418,-1,11,32.1199,0.486532,35.997,1.39099,1,11,23.3974,1.16126,41.028,-1.49258,1,11,1
91.4491,143.312,62.3175,75.2224,141.369,0.345846,149.908,-1.12139,-1,11,28.4864,0.234131,29.2707,0.481497,1,11,24.1767,1.99593,90.6012,-1.04865,-1,13,1
93.0025,246.005,152.752,61.9071,166.77,0.22688,171.081,2.22795,-1,11,94.9883,0.429182,103.872,1.50149,1,11,25.0966,1.20333,45.5679,-2.4693,1,13,1
81.3814,97.8127,40.1186,30.9854,99.0517,1.26633,189.668,-0.173885,1,13,75.2067,0.0223687,75.2255,-2.91327,-1,11,23.2756,1.98036,85.9265,1.56814,-1,13,1
90.9124,79.5803,132.011,43.3451,78.1123,-0.238675,80.3477,0.163057,1,11,42.6186,-0.320212,44.8223,1.9742,-1,11,23.5366,0.252809,24.2928,-2.09795,-1,11,1
88.9514,160.273,68.2431,151.926,99.3844,-0.935263,146.113,-2.39024,1,11,85.1755,-0.604976,101.244,3.13611,-1,13,70.6747,-0.140128,71.3698,-1.69812,-1,11,1
93.7049,86.2789,30.0665,87.0422,63.6882,0.850118,88.1218,-2.6581,1,11,55.1962,0.295122,57.6174,-0.53569,1,11,44.8082,-1.15952,78.4602,0.530911,-1,11,1
89.0866,70.8319,55.7834,80.0336,57.4626,0.349105,61,-2.09269,-1,13,55.9452,0.17994,56.8534,-0.300058,1,13,50.9539,-0.682707,63.2968,2.89962,1,11,1
90.007,27.6587,75.2601,130.874,60.1922,1.11187,101.393,2.50801,-1,13,58.9258,-0.0271076,58.9476,-2.10047,-1,13,33.9656,1.0957,56.4776,-0.439003,1,13,1
